adopted,animal_type,sex,intake_condition,intake_type,age_years,age_scaled
1,dog,Neutered,normal,stray,2.001368925393566,-0.11546671028207477
1,cat,Male,normal,stray,0.08761122518822724,-0.7003142047628665
1,cat,Spayed,under age/weight,stray,0.02737850787132101,-0.7187214220426625
1,dog,Neutered,normal,owner surrender,2.754277891854894,0.11462350571537552
1,dog,Neutered,normal,stray,2.001368925393566,-0.11546671028207477
1,cat,Male,normal,owner surrender,9.998631074606434,2.328509729458115
1,cat,Neutered,under age/weight,stray,0.08487337440109514,-0.7011508964574027
1,cat,Neutered,normal,stray,0.2464065708418891,-0.6517860864797679
1,cat,Neutered,ill moderate,return,0.5174537987679672,-0.5689536087206858
1,dog,Female,normal,stray,0.33401779603011633,-0.62501195225461
1,dog,Spayed,normal,owner surrender,2.0095824777549622,-0.11295663519846624
1,cat,Spayed,ill mild,stray,0.5886379192334018,-0.5471996246627451
1,cat,Neutered,injured moderate,stray,1.998631074606434,-0.11630340197661093
1,dog,Male,injured mild,stray,0.33675564681724846,-0.6241752605600739
1,cat,Female,normal,stray,0.08213552361396304,-0.7019875881519388
1,dog,Neutered,ill mild,stray,9.998631074606434,2.328509729458115
1,cat,Neutered,under age/weight,stray,0.013689253935660506,-0.7229048805153435
1,dog,Neutered,normal,owner surrender,4.982888432580425,0.7956905450678284
1,cat,Spayed,under age/weight,stray,0.038329911019849415,-0.7153746552645178
1,cat,Neutered,normal,stray,0.7501711156741958,-0.4978348146851102
1,cat,Unknown,under age/weight,stray,0.024640657084188913,-0.7195581137371987
1,dog,Neutered,normal,owner surrender,7.416837782340862,1.5395094615104945
1,dog,Spayed,ill moderate,stray,3.0061601642710474,0.19159914161270436
1,dog,Neutered,ill severe,stray,0.8323066392881588,-0.4727340638490248
1,cat,Spayed,normal,stray,4.980150581793292,0.794853853373292
1,dog,Neutered,normal,stray,0.5831622176591376,-0.5488730080518174
1,dog,Neutered,normal,stray,0.9965776865160849,-0.4225325621768538
1,dog,Neutered,normal,stray,0.810403832991102,-0.4794275974053143
1,cat,Neutered,normal,stray,0.24914442162902123,-0.6509493947852317
1,cat,Neutered,under age/weight,stray,0.08487337440109514,-0.7011508964574027
1,cat,Neutered,ill moderate,stray,2.9979466119096507,0.1890890665290957
1,cat,Neutered,feral,stray,0.2518822724161533,-0.6501127030906956
1,dog,Neutered,normal,owner surrender,7.427789185489391,1.5428562282886393
1,cat,Spayed,under age/weight,stray,0,-0.7270883389880244
1,cat,Female,normal,stray,0.16700889801505817,-0.6760501456213172
1,dog,Spayed,normal,stray,0.999315537303217,-0.42169587048231766
1,dog,Neutered,normal,stray,4,0.4953182267293386
1,dog,Female,normal,stray,0.2518822724161533,-0.6501127030906956
1,cat,Neutered,ill severe,stray,0.08487337440109514,-0.7011508964574027
1,cat,Spayed,ill mild,stray,0.06844626967830253,-0.7061710466246197
1,dog,Neutered,normal,stray,2.001368925393566,-0.11546671028207477
1,dog,Spayed,normal,stray,2.9952087611225187,0.18825237483455953
1,dog,Spayed,normal,stray,1.002053388090349,-0.42085917878778145
1,cat,Neutered,under age/weight,stray,0.08487337440109514,-0.7011508964574027
1,cat,Spayed,ill mild,stray,0.08487337440109514,-0.7011508964574027
1,dog,Spayed,injured severe,stray,2.001368925393566,-0.11546671028207477
1,dog,Spayed,normal,stray,0.8323066392881588,-0.4727340638490248
1,cat,Neutered,under age/weight,stray,0.03285420944558522,-0.7170480386535901
1,dog,Spayed,normal,stray,4,0.4953182267293386
1,cat,Neutered,normal,stray,0.16700889801505817,-0.6760501456213172
1,cat,Spayed,normal,stray,0.16700889801505817,-0.6760501456213172
1,cat,Neutered,ill moderate,stray,0.12320328542094455,-0.6894372127338961
1,cat,Male,normal,stray,0.16700889801505817,-0.6760501456213172
1,dog,Spayed,normal,stray,1.002053388090349,-0.42085917878778145
1,dog,Spayed,normal,stray,1.998631074606434,-0.11630340197661093
1,cat,Neutered,injured severe,stray,1.998631074606434,-0.11630340197661093
1,dog,Neutered,normal,confiscate,2.001368925393566,-0.11546671028207477
1,dog,Spayed,normal,stray,0.33401779603011633,-0.62501195225461
1,cat,Neutered,ill mild,stray,0.17796030116358658,-0.6727033788431724
1,dog,Spayed,other,stray,8,1.7177247924467018
1,dog,Neutered,normal,stray,0.4161533196440794,-0.5999112014185246
1,cat,Neutered,normal,stray,0.2327173169062286,-0.6559695449524489
1,cat,Spayed,normal,owner surrender,0.999315537303217,-0.42169587048231766
1,cat,Neutered,under age/weight,stray,0.15879534565366188,-0.6785602207049258
1,cat,Female,ill mild,stray,0.049281314168377825,-0.7120278884863731
1,dog,Neutered,normal,stray,0.999315537303217,-0.42169587048231766
1,cat,Female,normal,owner surrender,8,1.7177247924467018
1,cat,Spayed,under age/weight,stray,0.03285420944558522,-0.7170480386535901
1,dog,Spayed,normal,return,1.108829568788501,-0.38822820270087033
1,dog,Neutered,normal,stray,2.001368925393566,-0.11546671028207477
1,dog,Neutered,normal,stray,2.001368925393566,-0.11546671028207477
1,cat,Neutered,normal,stray,0.7474332648870636,-0.49867150637964647
1,cat,Neutered,injured mild,stray,2.9979466119096507,0.1890890665290957
1,cat,Neutered,normal,stray,0.49828884325804246,-0.5748104505824391
1,cat,Spayed,under age/weight,stray,0.05475701574264202,-0.7103545050973008
1,cat,Female,ill moderate,stray,0.11498973305954825,-0.6919472878175047
1,dog,Neutered,normal,stray,0.9965776865160849,-0.4225325621768538
1,cat,Neutered,under age/weight,stray,0.08213552361396304,-0.7019875881519388
1,cat,Spayed,normal,stray,0.2518822724161533,-0.6501127030906956
1,dog,Spayed,normal,stray,4,0.4953182267293386
1,cat,Neutered,under age/weight,stray,0.04380561259411362,-0.7137012718754454
1,rabbit,Neutered,normal,owner surrender,0.49828884325804246,-0.5748104505824391
1,dog,Neutered,normal,owner surrender,2.863791923340178,0.14809117349682283
1,dog,Spayed,normal,stray,4.177960301163586,0.5497031868741904
1,cat,Female,under age/weight,stray,0.008213552361396304,-0.7245782639044158
1,dog,Neutered,normal,stray,0.8323066392881588,-0.4727340638490248
1,dog,Neutered,normal,stray,0.999315537303217,-0.42169587048231766
1,cat,Spayed,fractious,owner surrender,2.5051334702258727,0.03848456151258288
1,dog,Spayed,normal,stray,4.999315537303217,0.8007106952350455
1,dog,Spayed,normal,return,3.025325119780972,0.19745598347445756
1,dog,Neutered,injured mild,stray,6.992470910335387,1.4098222488573864
1,cat,Neutered,under age/weight,stray,0.08213552361396304,-0.7019875881519388
1,cat,Female,normal,stray,0.1998631074606434,-0.6660098452868831
1,cat,Spayed,normal,stray,0.15058179329226556,-0.6810702957885343
1,cat,Female,under age/weight,stray,0.10951403148528405,-0.693620671206577
1,cat,Neutered,injured mild,stray,2.9075975359342916,0.16147824060940175
1,cat,Neutered,normal,stray,0.16700889801505817,-0.6760501456213172
1,dog,Neutered,normal,stray,3.0006844626967832,0.189925758223632
1,dog,Male,ill severe,stray,4.999315537303217,0.8007106952350455
1,cat,Neutered,normal,stray,0.243668720054757,-0.652622778174304
1,cat,Female,normal,stray,0.16700889801505817,-0.6760501456213172
1,dog,Neutered,normal,stray,0.8268309377138946,-0.47440744723809714
1,dog,Neutered,normal,return,0.917180013689254,-0.44679662131840314
1,cat,Neutered,ill moderate,stray,0.08487337440109514,-0.7011508964574027
1,cat,Neutered,injured severe,stray,0.4188911704312115,-0.5990745097239883
1,cat,Neutered,under age/weight,stray,0.12594113620807665,-0.68860052103936
1,dog,Neutered,normal,stray,0.7501711156741958,-0.4978348146851102
1,cat,Spayed,ill mild,stray,0.16700889801505817,-0.6760501456213172
1,cat,Neutered,under age/weight,stray,0.11225188227241616,-0.6927839795120408
1,dog,Neutered,normal,return,1.5906913073237507,-0.2409704644625022
1,cat,Spayed,under age/weight,stray,0.1697467488021903,-0.675213453926781
1,cat,Male,ill mild,stray,0.08487337440109514,-0.7011508964574027
1,cat,Spayed,under age/weight,stray,0.04654346338124572,-0.7128645801809093
1,dog,Neutered,normal,return,8.454483230663929,1.856615613739708
1,cat,Neutered,normal,owner surrender,1.4948665297741273,-0.2702546737712686
1,dog,Neutered,normal,stray,0.9144421629021219,-0.44763331301293935
1,dog,Spayed,normal,stray,0.8213552361396304,-0.47608083062716955
1,dog,Neutered,normal,stray,3.4989733059548254,0.34220364662921715
1,rabbit,Neutered,normal,owner surrender,0.33401779603011633,-0.62501195225461
1,cat,Neutered,normal,owner surrender,2.11088295687885,-0.08199904250062746
1,dog,Neutered,normal,stray,8,1.7177247924467018
1,dog,Neutered,injured mild,stray,2.9979466119096507,0.1890890665290957
1,cat,Spayed,normal,stray,0.13415468856947296,-0.6860904459557513
1,dog,Spayed,normal,return,0.974674880219028,-0.42922609573314324
1,cat,Neutered,injured mild,stray,4.999315537303217,0.8007106952350455
1,cat,Neutered,injured mild,stray,1.998631074606434,-0.11630340197661093
1,cat,Neutered,under age/weight,stray,0.09582477754962354,-0.6978041296792579
1,rabbit,Neutered,normal,stray,0.9965776865160849,-0.4225325621768538
1,cat,Neutered,injured mild,stray,1.998631074606434,-0.11630340197661093
1,cat,Neutered,under age/weight,stray,0.11498973305954825,-0.6919472878175047
1,cat,Spayed,normal,stray,0.6680355920602327,-0.5229355655211958
1,dog,Spayed,normal,stray,2.9979466119096507,0.1890890665290957
1,dog,Spayed,normal,stray,2.001368925393566,-0.11546671028207477
1,cat,Spayed,ill mild,stray,0.16700889801505817,-0.6760501456213172
1,dog,Spayed,normal,stray,0.4161533196440794,-0.5999112014185246
1,cat,Neutered,normal,return,0.33127994524298426,-0.6258486439491463
1,dog,Neutered,normal,stray,0.49828884325804246,-0.5748104505824391
1,cat,Neutered,under age/weight,stray,0.01642710472279261,-0.7220681888208074
1,dog,Neutered,ill mild,stray,1.998631074606434,-0.11630340197661093
1,cat,Spayed,normal,stray,0.08761122518822724,-0.7003142047628665
1,dog,Female,normal,stray,4,0.4953182267293386
1,cat,Neutered,ill moderate,stray,0.999315537303217,-0.42169587048231766
1,dog,Neutered,normal,owner surrender,1.2265571526351813,-0.3522504598358145
1,dog,Neutered,normal,owner surrender,0.6680355920602327,-0.5229355655211958
1,cat,Spayed,ill mild,stray,1.8507871321013005,-0.1614847534815648
1,dog,Spayed,normal,stray,2.9979466119096507,0.1890890665290957
1,cat,Neutered,under age/weight,stray,0.05475701574264202,-0.7103545050973008
1,dog,Male,normal,stray,5.002053388090349,0.8015473869295816
1,dog,Spayed,normal,return,3.3429158110882957,0.2945122200406548
1,cat,Neutered,under age/weight,stray,0.08487337440109514,-0.7011508964574027
1,dog,Spayed,normal,stray,4,0.4953182267293386
1,dog,Spayed,normal,stray,1.998631074606434,-0.11630340197661093
1,cat,Neutered,normal,welfare seized,0.432580424366872,-0.5948910512513075
1,dog,Neutered,ill mild,stray,0.4188911704312115,-0.5990745097239883
1,dog,Neutered,other,owner surrender,6.16290212183436,1.156304665412923
1,cat,Female,under age/weight,stray,0.08213552361396304,-0.7019875881519388
1,cat,Spayed,under age/weight,stray,0.01642710472279261,-0.7220681888208074
1,dog,Neutered,normal,stray,1.998631074606434,-0.11630340197661093
1,rabbit,Neutered,normal,stray,0.999315537303217,-0.42169587048231766
1,cat,Neutered,normal,welfare seized,0.5256673511293635,-0.5664435336370772
1,dog,Spayed,ill mild,return,3.0390143737166326,0.20163944194713856
1,cat,Neutered,under age/weight,stray,0.16700889801505817,-0.6760501456213172
1,cat,Male,ill mild,stray,0.07392197125256673,-0.7044976632355474
1,rabbit,Spayed,normal,stray,0.999315537303217,-0.42169587048231766
1,cat,Neutered,normal,stray,0.2929500342231348,-0.6375623276726528
1,cat,Neutered,fractious,stray,0.08487337440109514,-0.7011508964574027
1,cat,Neutered,normal,stray,0.2080766598220397,-0.6634997702032744
1,dog,Male,normal,owner surrender,8,1.7177247924467018
1,cat,Female,under age/weight,stray,0.008213552361396304,-0.7245782639044158
1,dog,Neutered,normal,stray,9.987679671457906,2.3251629626799706
1,cat,Spayed,normal,stray,3.0006844626967832,0.189925758223632
1,dog,Spayed,normal,stray,1.3826146475017111,-0.3045590332472521
1,dog,Spayed,other,stray,0.999315537303217,-0.42169587048231766
1,rabbit,Spayed,injured moderate,stray,2.9979466119096507,0.1890890665290957
1,rabbit,Neutered,normal,stray,0.999315537303217,-0.42169587048231766
1,cat,Neutered,normal,stray,3.0006844626967832,0.189925758223632
1,cat,Spayed,normal,stray,0.999315537303217,-0.42169587048231766
1,dog,Spayed,normal,return,0.2464065708418891,-0.6517860864797679
1,dog,Spayed,normal,owner surrender,1.998631074606434,-0.11630340197661093
1,dog,Spayed,normal,stray,1.995893223819302,-0.11714009367114711
1,cat,Neutered,normal,stray,0.08213552361396304,-0.7019875881519388
1,cat,Spayed,normal,stray,0.4161533196440794,-0.5999112014185246
1,dog,Neutered,normal,stray,2.001368925393566,-0.11546671028207477
1,dog,Neutered,normal,owner surrender,5.103353867214237,0.8325049796274202
1,cat,Neutered,normal,stray,4.999315537303217,0.8007106952350455
1,dog,Neutered,normal,stray,1.002053388090349,-0.42085917878778145
1,cat,Male,normal,stray,0.16700889801505817,-0.6760501456213172
1,cat,Neutered,under age/weight,stray,0.16700889801505817,-0.6760501456213172
1,dog,Female,normal,stray,2.4941820670773445,0.03513779473443819
1,dog,Neutered,normal,stray,5.9986310746064335,1.106103163740752
1,dog,Spayed,normal,stray,4,0.4953182267293386
1,cat,Male,under age/weight,stray,0.12046543463381246,-0.6902739044284324
1,cat,Spayed,normal,owner surrender,0.9965776865160849,-0.4225325621768538
1,dog,Neutered,ill mild,stray,8.999315537303216,2.023117260952408
1,dog,Neutered,normal,stray,2.239561943874059,-0.042674532857426804
1,cat,Neutered,under age/weight,stray,0.06297056810403832,-0.7078444300136921
1,dog,Neutered,normal,owner surrender,4.369609856262834,0.6082716054917233
1,cat,Spayed,under age/weight,stray,0.01642710472279261,-0.7220681888208074
1,dog,Male,normal,stray,0.16700889801505817,-0.6760501456213172
1,dog,Neutered,normal,stray,4.999315537303217,0.8007106952350455
1,rabbit,Spayed,normal,stray,0.9582477754962354,-0.43424624590036043
1,cat,Female,ill mild,stray,0.16700889801505817,-0.6760501456213172
1,dog,Neutered,normal,stray,4.999315537303217,0.8007106952350455
1,cat,Spayed,normal,stray,0.08487337440109514,-0.7011508964574027
1,cat,Neutered,normal,stray,8.958247775496236,2.010566885534366
1,cat,Spayed,under age/weight,stray,0.08487337440109514,-0.7011508964574027
1,dog,Female,normal,stray,3.0006844626967832,0.189925758223632
1,cat,Spayed,other,stray,0.999315537303217,-0.42169587048231766
1,dog,Spayed,ill mild,stray,0.6707734428473648,-0.5220988738266595
1,dog,Neutered,normal,stray,3.0006844626967832,0.189925758223632
1,dog,Spayed,normal,stray,1.998631074606434,-0.11630340197661093
1,cat,Neutered,normal,stray,0.16700889801505817,-0.6760501456213172
1,cat,Neutered,normal,owner surrender,0.999315537303217,-0.42169587048231766
1,dog,Spayed,normal,stray,0.9938398357289527,-0.42336925387139007
1,dog,Neutered,normal,stray,4.999315537303217,0.8007106952350455
1,dog,Spayed,ill moderate,stray,3.0006844626967832,0.189925758223632
1,cat,Male,under age/weight,stray,0.10130047912388775,-0.6961307462901856
1,cat,Neutered,ill mild,stray,2.9979466119096507,0.1890890665290957
1,dog,Spayed,ill moderate,confiscate,1.002053388090349,-0.42085917878778145
1,cat,Neutered,under age/weight,stray,0.12594113620807665,-0.68860052103936
1,cat,Spayed,normal,stray,0.999315537303217,-0.42169587048231766
1,dog,Neutered,normal,stray,4.999315537303217,0.8007106952350455
1,dog,Spayed,normal,stray,0.3258042436687201,-0.6275220273382186
1,dog,Male,normal,stray,3.0006844626967832,0.189925758223632
1,dog,Neutered,normal,stray,0.999315537303217,-0.42169587048231766
1,cat,Male,normal,stray,0.16700889801505817,-0.6760501456213172
1,dog,Neutered,normal,stray,9.182751540041068,2.0791756044863328
1,dog,Neutered,normal,stray,0.9965776865160849,-0.4225325621768538
1,cat,Female,normal,stray,2.001368925393566,-0.11546671028207477
1,cat,Spayed,under age/weight,stray,0.08213552361396304,-0.7019875881519388
1,rabbit,Neutered,normal,owner surrender,0.999315537303217,-0.42169587048231766
1,cat,Spayed,normal,stray,6.0013689253935665,1.1069398554352883
1,cat,Spayed,normal,owner surrender,2.0616016427104724,-0.0970594930022787
1,cat,Spayed,under age/weight,stray,0.11225188227241616,-0.6927839795120408
1,dog,Female,other,stray,2.9979466119096507,0.1890890665290957
1,cat,Neutered,under age/weight,stray,0.03559206023271732,-0.716211346959054
1,cat,Neutered,normal,stray,2.001368925393566,-0.11546671028207477
1,dog,Neutered,normal,stray,6.0013689253935665,1.1069398554352883
1,cat,Spayed,normal,owner surrender,5.9986310746064335,1.106103163740752
1,cat,Spayed,normal,stray,0.9965776865160849,-0.4225325621768538
1,cat,Male,other,stray,0.03285420944558522,-0.7170480386535901
1,cat,Female,normal,return,0.17522245037645448,-0.6735400705377086
1,cat,Neutered,normal,stray,0.32854209445585214,-0.6266853356436825
1,guinea pig,Female,normal,owner surrender,0.1806981519507187,-0.6718666871486363
1,cat,Spayed,ill mild,stray,0.4188911704312115,-0.5990745097239883
1,cat,Female,ill mild,stray,0.12594113620807665,-0.68860052103936
1,cat,Female,normal,stray,0.32854209445585214,-0.6266853356436825
1,dog,Spayed,other,stray,4,0.4953182267293386
1,dog,Neutered,injured mild,stray,3.0006844626967832,0.189925758223632
1,cat,Spayed,normal,owner surrender,7.000684462696783,1.4123323239409948
1,rabbit,Spayed,normal,stray,0.4134154688569473,-0.6007478931130608
1,dog,Spayed,normal,stray,0.919917864476386,-0.445959929623867
1,dog,Neutered,normal,owner surrender,2.702258726899384,0.09872636351918798
1,cat,Neutered,normal,stray,5.018480492813142,0.8065675370967986
1,cat,Neutered,under age/weight,stray,0.13141683778234087,-0.6869271376502876
1,dog,Spayed,normal,stray,1.998631074606434,-0.11630340197661093
1,cat,Spayed,normal,stray,1.998631074606434,-0.11630340197661093
1,cat,Neutered,injured mild,stray,1.998631074606434,-0.11630340197661093
1,cat,Spayed,under age/weight,stray,0.08487337440109514,-0.7011508964574027
1,dog,Male,normal,stray,3.0006844626967832,0.189925758223632
1,cat,Neutered,normal,stray,0.24914442162902123,-0.6509493947852317
1,cat,Neutered,normal,owner surrender,8,1.7177247924467018
1,dog,Neutered,normal,stray,0.999315537303217,-0.42169587048231766
1,dog,Neutered,normal,stray,0.4188911704312115,-0.5990745097239883
1,dog,Spayed,normal,stray,6.0013689253935665,1.1069398554352883
1,cat,Neutered,injured severe,stray,0.6707734428473648,-0.5220988738266595
1,cat,Neutered,normal,stray,6.0013689253935665,1.1069398554352883
1,dog,Neutered,normal,stray,8,1.7177247924467018
1,dog,Spayed,normal,stray,5.9986310746064335,1.106103163740752
1,cat,Spayed,under age/weight,stray,0.0054757015742642025,-0.725414955598952
1,cat,Male,ill severe,stray,0.24914442162902123,-0.6509493947852317
1,cat,Female,normal,stray,0.32854209445585214,-0.6266853356436825
1,rabbit,Neutered,normal,stray,0.4928131416837782,-0.5764838339715115
1,cat,Spayed,normal,welfare seized,12,2.9401313581640647
1,dog,Neutered,normal,owner surrender,1.998631074606434,-0.11630340197661093
1,cat,Neutered,injured mild,stray,0.16700889801505817,-0.6760501456213172
1,cat,Spayed,ill moderate,stray,0.2080766598220397,-0.6634997702032744
1,guinea pig,Male,normal,stray,0.16427104722792607,-0.6768868373158533
1,dog,Female,other,owner surrender,5.004791238877481,0.8023840786241178
1,dog,Spayed,normal,stray,1.002053388090349,-0.42085917878778145
1,dog,Neutered,normal,return,0.9418206707734429,-0.43926639606757745
1,cat,Male,under age/weight,stray,0.06570841889117043,-0.707007738319156
1,dog,Spayed,normal,owner surrender,12.235455167693361,3.012086843894177
1,dog,Neutered,normal,stray,1.998631074606434,-0.11630340197661093
1,dog,Female,normal,stray,8.999315537303216,2.023117260952408
1,dog,Neutered,normal,stray,4,0.4953182267293386
1,guinea pig,Female,normal,stray,0.999315537303217,-0.42169587048231766
1,cat,Spayed,under age/weight,stray,0.16700889801505817,-0.6760501456213172
1,dog,Neutered,normal,owner surrender,2.001368925393566,-0.11546671028207477
1,cat,Neutered,under age/weight,stray,0.13415468856947296,-0.6860904459557513
1,cat,Spayed,normal,confiscate,4.388774811772758,0.6141284473534765
1,cat,Female,normal,owner surrender,5.9986310746064335,1.106103163740752
1,cat,Neutered,normal,return,0.31485284052019163,-0.6308687941163633
1,cat,Neutered,normal,stray,0.16700889801505817,-0.6760501456213172
1,cat,Neutered,under age/weight,stray,0.05475701574264202,-0.7103545050973008
1,dog,Neutered,normal,stray,0.8323066392881588,-0.4727340638490248
1,cat,Female,normal,stray,0.4380561259411362,-0.5932176678622351
1,dog,Spayed,normal,stray,2.9979466119096507,0.1890890665290957
1,cat,Spayed,fractious,stray,0.999315537303217,-0.42169587048231766
1,dog,Spayed,normal,stray,1.998631074606434,-0.11630340197661093
1,dog,Female,normal,stray,2.001368925393566,-0.11546671028207477
1,dog,Male,normal,stray,0.999315537303217,-0.42169587048231766
1,dog,Neutered,other,return,5.155373032169747,0.8484021218236077
1,cat,Neutered,normal,owner surrender,9.998631074606434,2.328509729458115
1,cat,Neutered,normal,stray,0.24093086926762491,-0.6534594698688402
1,cat,Neutered,under age/weight,stray,0.06023271731690623,-0.7086811217082283
1,dog,Neutered,normal,owner surrender,3.0034223134839153,0.19076244991816818
1,cat,Spayed,ill moderate,stray,0.999315537303217,-0.42169587048231766
1,cat,Spayed,normal,stray,0.1998631074606434,-0.6660098452868831
1,cat,Male,under age/weight,stray,0.07392197125256673,-0.7044976632355474
1,cat,Neutered,ill moderate,stray,0.08487337440109514,-0.7011508964574027
1,cat,Spayed,normal,stray,1.002053388090349,-0.42085917878778145
1,cat,Spayed,normal,stray,0.16700889801505817,-0.6760501456213172
1,cat,Spayed,ill moderate,stray,0.999315537303217,-0.42169587048231766
1,cat,Unknown,normal,stray,0.16700889801505817,-0.6760501456213172
1,rabbit,Spayed,normal,stray,0.33127994524298426,-0.6258486439491463
1,cat,Neutered,under age/weight,stray,0.057494866529774126,-0.7095178134027644
1,cat,Male,under age/weight,stray,0.030116358658453114,-0.7178847303481263
1,dog,Spayed,other,stray,5.002053388090349,0.8015473869295816
1,reptile,Male,normal,stray,24.999315537303218,6.91274352382186
1,dog,Neutered,injured severe,stray,1.4921286789869952,-0.27109136546580476
1,cat,Spayed,normal,owner surrender,0.999315537303217,-0.42169587048231766
1,cat,Spayed,under age/weight,stray,0.08487337440109514,-0.7011508964574027
1,dog,Female,ill mild,owner surrender,0.2518822724161533,-0.6501127030906956
1,cat,Spayed,ill severe,stray,0.16700889801505817,-0.6760501456213172
1,dog,Spayed,injured mild,stray,0.243668720054757,-0.652622778174304
1,cat,Spayed,normal,stray,0.16700889801505817,-0.6760501456213172
1,cat,Male,injured severe,stray,0.15605749486652978,-0.679396912399462
1,dog,Neutered,normal,stray,1.995893223819302,-0.11714009367114711
1,dog,Neutered,normal,stray,1.995893223819302,-0.11714009367114711
1,cat,Spayed,normal,stray,0.4161533196440794,-0.5999112014185246
1,cat,Neutered,under age/weight,stray,0.02737850787132101,-0.7187214220426625
1,dog,Female,injured mild,stray,0.999315537303217,-0.42169587048231766
1,cat,Spayed,ill mild,stray,0.14784394250513347,-0.6819069874830704
1,guinea pig,Female,normal,owner surrender,0.5010266940451745,-0.5739737588879029
1,cat,Neutered,normal,stray,2.001368925393566,-0.11546671028207477
1,cat,Spayed,normal,owner surrender,1.8726899383983573,-0.15479121992527534
1,dog,Neutered,normal,stray,2.9979466119096507,0.1890890665290957
1,dog,Neutered,normal,stray,4.999315537303217,0.8007106952350455
1,cat,Male,under age/weight,stray,0.013689253935660506,-0.7229048805153435
1,dog,Neutered,normal,stray,1.998631074606434,-0.11630340197661093
1,cat,Neutered,under age/weight,stray,0.08487337440109514,-0.7011508964574027
1,cat,Spayed,normal,stray,0.1697467488021903,-0.675213453926781
1,guinea pig,Female,normal,owner surrender,0.008213552361396304,-0.7245782639044158
1,dog,Neutered,normal,stray,0.6680355920602327,-0.5229355655211958
1,cat,Male,normal,stray,0.2518822724161533,-0.6501127030906956
1,cat,Spayed,injured mild,stray,8.999315537303216,2.023117260952408
1,cat,Neutered,normal,stray,0.999315537303217,-0.42169587048231766
1,dog,Neutered,injured mild,stray,1.998631074606434,-0.11630340197661093
1,cat,Neutered,normal,stray,0.2518822724161533,-0.6501127030906956
1,dog,Spayed,normal,owner surrender,4.999315537303217,0.8007106952350455
1,dog,Male,normal,owner surrender,3.049965776865161,0.20498620872528325
1,dog,Male,normal,stray,1.998631074606434,-0.11630340197661093
1,cat,Male,under age/weight,stray,0.09582477754962354,-0.6978041296792579
1,dog,Neutered,normal,return,3.060917180013689,0.20833297550342794
1,dog,Male,normal,stray,3.0006844626967832,0.189925758223632
1,cat,Spayed,under age/weight,stray,0.05201916495550993,-0.711191196791837
1,cat,Male,fractious,stray,0.06844626967830253,-0.7061710466246197
1,dog,Neutered,normal,stray,0.9965776865160849,-0.4225325621768538
1,cat,Spayed,normal,stray,0.34496919917864477,-0.6216651854764654
1,cat,Spayed,normal,welfare seized,2.967830253251198,0.1798854578891978
1,cat,Spayed,under age/weight,stray,0.0054757015742642025,-0.725414955598952
1,cat,Neutered,normal,owner surrender,4,0.4953182267293386
1,dog,Neutered,normal,stray,2.9979466119096507,0.1890890665290957
1,cat,Male,normal,stray,0.16700889801505817,-0.6760501456213172
1,dog,Neutered,normal,stray,7.991786447638604,1.715214717363093
1,cat,Neutered,injured mild,stray,2.9979466119096507,0.1890890665290957
1,cat,Neutered,normal,stray,0.08487337440109514,-0.7011508964574027
1,cat,Female,under age/weight,stray,0.04106776180698152,-0.7145379635699817
1,cat,Male,under age/weight,stray,0.12594113620807665,-0.68860052103936
1,dog,Spayed,under age/weight,stray,0.1697467488021903,-0.675213453926781
1,dog,Neutered,normal,stray,2.9979466119096507,0.1890890665290957
1,dog,Spayed,normal,stray,8,1.7177247924467018
1,cat,Female,normal,stray,0.1834360027378508,-0.6710299954541001
1,cat,Spayed,normal,stray,0.9691991786447639,-0.4308994791222156
1,cat,Male,under age/weight,stray,0.24914442162902123,-0.6509493947852317
1,cat,Spayed,under age/weight,stray,0.12320328542094455,-0.6894372127338961
1,dog,Spayed,normal,stray,0.8350444900752909,-0.4718973721544886
1,dog,Neutered,normal,stray,4,0.4953182267293386
1,cat,Spayed,ill mild,stray,0.16700889801505817,-0.6760501456213172
1,rabbit,Neutered,normal,stray,0.999315537303217,-0.42169587048231766
1,cat,Male,normal,stray,3.0006844626967832,0.189925758223632
1,cat,Spayed,normal,stray,0.5037645448323066,-0.5731370671933667
1,cat,Neutered,under age/weight,stray,0.08487337440109514,-0.7011508964574027
1,cat,Neutered,under age/weight,stray,0.08487337440109514,-0.7011508964574027
1,cat,Neutered,ill mild,owner surrender,0.840520191649555,-0.47022398876541627
1,cat,Male,normal,stray,0.33401779603011633,-0.62501195225461
1,cat,Spayed,normal,welfare seized,0.6707734428473648,-0.5220988738266595
1,cat,Male,ill severe,stray,0.06570841889117043,-0.707007738319156
1,cat,Male,under age/weight,stray,0.09582477754962354,-0.6978041296792579
1,dog,Spayed,normal,stray,0.5010266940451745,-0.5739737588879029
1,cat,Spayed,normal,owner surrender,1.0650239561943875,-0.40161526981344925
1,dog,Male,normal,other,1.4017796030116358,-0.2987021913854988
1,dog,Neutered,normal,stray,4,0.4953182267293386
1,cat,Spayed,injured mild,stray,1.998631074606434,-0.11630340197661093
1,dog,Spayed,normal,stray,0.5037645448323066,-0.5731370671933667
1,dog,Spayed,normal,stray,8.950034223134839,2.008056810450757
1,dog,Spayed,normal,stray,1.002053388090349,-0.42085917878778145
1,cat,Female,normal,stray,3.0006844626967832,0.189925758223632
1,dog,Neutered,normal,stray,0.999315537303217,-0.42169587048231766
